Service Tag,System Family,System LOB,System Model,System Ship Date,Time from ship,System Description,Active Service Calls,Service Description,Service Type, Service Provider, Service Start Date,Service End Date,Days Remaining,Group Name,
7RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
7RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
7SBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
7SBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7SBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
8X1N8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
8X1N8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
8X1N8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
B44G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
B44G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
B44G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
C39G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
C39G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
C39G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
F24G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
F24G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
F24G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
F9QK8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
F9QK8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
F9QK8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
55TN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
55TN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
55TN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
763G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
763G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
763G8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
7BTN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
7BTN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7BTN6H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
17TF8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
17TF8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
17TF8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
1RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
1RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
1RBH8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
2KFG8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2018,07/14/2021,1175,,
2KFG8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
2KFG8H2,Latitude,Laptops,Latitude 5480/5488,07/13/2017,288,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/13/2017,07/13/2018,78,,
JNBJTG1,Precision WorkStation,Desktops & All-in-Ones,Precision T3400,07/14/2008,3574,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2009,07/14/2011,0,,
JNBJTG1,Precision WorkStation,Desktops & All-in-Ones,Precision T3400,07/14/2008,3574,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2008,07/14/2009,0,,
1R154N1,Latitude,Laptops,Latitude E5400,07/14/2010,2844,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2011,07/14/2013,0,,
1R154N1,Latitude,Laptops,Latitude E5400,07/14/2010,2844,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2010,07/14/2011,0,,
1R154N1,Latitude,Laptops,Latitude E5400,07/14/2010,2844,,,Complete Care,CC,,07/14/2010,07/14/2013,0,,
68SH6V1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,07/14/2012,2113,,,Keep Your Hard Drive Service,KK,,07/14/2012,07/14/2013,0,,
68SH6V1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,07/14/2012,2113,,,Next Business Day Parts Delivery,NP,,07/14/2012,07/14/2013,0,,
687H6V1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,07/14/2012,2113,,,Next Business Day Parts Delivery,NP,,07/14/2012,07/14/2013,0,,
687H6V1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,07/14/2012,2113,,,Keep Your Hard Drive Service,KK,,07/14/2012,07/14/2013,0,,
C4DXT32,Latitude,Laptops,Latitude E5450/5450,07/14/2015,1018,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,08/13/2013,08/12/2015,0,,
C4DXT32,Latitude,Laptops,Latitude E5450/5450,07/14/2015,1018,,,Complete Care,CC,,08/12/2012,08/12/2015,0,,
C4DXT32,Latitude,Laptops,Latitude E5450/5450,07/14/2015,1018,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,08/12/2012,08/12/2013,0,,
5VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
5VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
5VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7SHL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
7SHL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7SHL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
7ZKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
7ZKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7ZKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
8BFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
8BFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
8BFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
B28G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
B28G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
B28G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
GFVK8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
GFVK8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
GFVK8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
H48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
H48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
H48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
D48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
D48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
D48G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
DVKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
DVKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
DVKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
FHFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
FHFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
FHFG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7YNL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
7YNL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
7YNL8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
8VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
8VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
8VKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
9XKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
9XKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
9XKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
1YLH8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
1YLH8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
1YLH8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
388G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
388G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
388G8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
4XPG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
4XPG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
4XPG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
5WKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
5WKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
5WKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
JRKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
JRKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
JRKG8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
BQ9H8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/15/2018,07/15/2021,1176,,
BQ9H8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,07/14/2017,07/14/2018,79,,
BQ9H8H2,Latitude,Laptops,Latitude 5480/5488,07/14/2017,287,,,Complete Care,CC,,07/14/2017,07/14/2021,1175,,
